$1
1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
1	1	1	1	0	1	1	0	1	1	1	1	1	1	0
1	1	1	1	1	1	1	1	1	0	1	0	1	1	1
1	1	0	1	0	0	0	0	0	1	0	0	1	1	1
0	0	0	1	0	0	0	1	1	1	0	0	0	1	1
0	0	1	1	0	0	1	1	1	1	0	1	1	1	1
$10
0	0	1	1	1	1	0	1	1	1	1	1	0	1	1
1	0	1	1	0	1	0	1	1	1	1	0	1	0	1
1	1	1	0	0	0	1	1	1	1	0	1	0	1	1
0	1	1	0	1	0	1	0	1	0	0	0	1	0	1
1	0	1	1	0	1	1	1	0	1	1	1	0	1	0
1	1	1	0	1	0	1	1	0	0	1	1	1	0	0
1	1	1	1	1	1	0	0	1	1	1	1	0	1	1
0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
0	1	0	1	1	1	1	1	0	0	1	1	1	1	0
1	0	1	1	1	1	1	1	0	1	1	1	0	1	0
1	0	0	0	1	1	1	1	0	0	1	1	0	1	0
0	1	1	1	1	1	1	1	1	0	1	0	1	0	1
1	1	0	0	1	0	1	1	1	1	1	1	1	1	0
1	1	0	1	1	0	1	0	0	0	1	0	1	1	1
1	1	1	0	0	1	1	0	1	0	1	1	1	0	1
$11
0	1	1	1	0	1	1	1	1	1	0	1	0	1	1
1	1	1	0	0	1	1	0	0	0	0	1	1	1	1
1	1	0	1	1	1	1	1	1	1	1	1	1	0	0
0	1	1	0	1	0	1	1	1	1	1	1	1	0	0
0	0	1	0	0	1	1	0	1	1	1	0	1	0	1
1	1	0	1	1	1	0	0	1	0	1	1	1	1	1
0	1	1	1	0	1	1	0	1	1	1	1	1	0	1
0	1	0	0	1	1	1	1	1	1	1	1	1	1	1
0	0	1	0	1	1	1	1	0	1	1	0	1	1	1
1	1	1	1	1	1	0	0	0	0	1	1	0	0	0
1	1	0	1	1	1	1	1	1	1	1	1	1	1	0
1	1	0	0	1	0	0	1	1	0	1	1	1	1	0
1	0	0	1	1	1	0	0	0	0	0	0	0	1	0
0	1	1	0	1	1	1	0	1	0	0	0	1	1	0
0	0	1	1	1	1	1	1	0	1	1	1	1	1	0
$12
1	0	1	1	0	0	1	0	0	0	0	1	1	1	1
1	1	1	1	1	1	0	0	1	1	1	1	1	1	1
1	1	1	1	1	1	1	0	1	0	0	1	1	0	1
1	0	0	0	1	1	0	1	0	0	0	1	1	0	0
1	1	0	0	0	1	0	0	0	1	1	1	1	1	1
1	1	1	1	1	1	1	0	1	1	0	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
0	1	1	1	1	1	1	1	0	1	1	0	0	1	1
0	0	0	1	0	1	0	1	0	0	1	1	1	0	0
1	0	1	0	1	1	1	1	1	1	1	1	1	1	1
1	1	0	1	1	1	1	0	1	0	0	0	1	1	1
0	0	1	1	1	0	1	1	0	0	1	1	0	1	0
1	1	0	0	1	0	1	1	1	1	1	1	1	0	1
1	0	1	0	1	1	1	1	0	1	0	0	0	1	1
0	0	0	1	0	0	0	1	1	0	1	1	0	1	0
$13
1	0	0	1	0	1	1	0	0	1	1	1	1	1	0
0	1	1	1	1	0	1	1	1	0	1	1	0	1	0
0	1	1	0	0	1	0	1	1	1	1	1	0	0	1
1	1	0	0	0	1	1	1	1	1	0	1	0	1	1
1	1	0	0	1	0	1	0	1	1	1	1	1	1	1
1	0	0	1	1	0	1	0	0	1	1	0	1	0	0
1	0	0	0	0	1	0	0	0	1	1	0	1	1	1
0	0	1	1	0	1	0	0	1	0	0	1	0	1	0
0	1	1	1	1	1	1	1	1	1	1	0	1	1	1
1	1	0	1	1	1	1	0	1	1	1	1	1	1	1
0	1	1	1	1	1	1	1	1	1	1	0	0	1	1
1	1	1	0	0	1	0	1	1	1	0	1	1	0	1
0	1	1	1	1	1	1	1	0	1	1	1	1	0	1
0	1	1	0	0	1	1	0	0	0	1	0	1	1	0
0	0	1	1	0	1	1	1	0	1	1	1	1	1	0
$14
1	1	0	1	0	0	0	1	1	1	1	0	0	1	1
0	1	0	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	0	1	0	1	1	1	1	0	0	0	1	1
0	0	1	1	1	1	1	1	1	1	1	0	0	0	1
0	1	1	1	1	0	1	0	1	0	0	1	1	1	1
0	0	1	1	1	1	1	1	1	0	1	0	1	1	0
1	1	0	1	1	0	1	1	0	0	1	1	0	0	0
0	1	1	1	1	0	1	1	1	0	0	1	0	1	1
1	0	0	1	0	1	1	0	0	0	0	0	1	1	1
1	1	1	0	0	0	1	1	0	0	1	1	1	1	1
1	1	1	1	0	1	1	1	0	1	0	1	0	0	1
0	0	1	1	1	1	1	1	1	0	1	1	1	1	1
0	0	0	1	1	1	1	0	1	1	1	1	1	0	1
0	0	0	1	1	1	1	1	0	1	1	1	1	1	0
0	0	1	1	1	0	0	1	1	1	1	0	1	0	1
$15
0	0	1	1	1	0	0	1	1	0	1	1	1	1	0
1	0	0	1	1	1	1	0	1	1	1	1	1	1	1
1	1	0	1	1	0	0	1	0	0	0	1	0	0	1
1	1	1	1	1	0	1	0	0	0	1	1	1	0	0
1	0	0	0	1	0	1	0	1	0	0	1	0	1	1
0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	0	1	1	0	1
1	1	1	0	1	1	1	1	1	1	1	0	0	1	1
1	1	1	1	1	1	0	1	1	0	0	1	0	0	1
0	0	1	1	1	1	1	0	1	1	0	0	0	0	1
1	0	1	0	1	0	1	0	1	1	0	1	1	1	1
0	0	0	0	1	1	0	1	1	1	1	0	1	1	1
1	0	0	1	1	1	0	0	1	1	1	0	0	1	1
0	0	1	0	0	0	1	0	1	0	0	1	1	0	1
1	1	1	1	0	0	0	1	1	1	0	1	1	0	1
$16
1	0	1	0	1	1	1	1	1	0	1	1	1	1	1
1	1	1	1	1	1	1	0	0	0	1	0	0	1	1
0	1	1	0	1	0	1	1	1	1	0	1	0	1	1
1	1	1	0	1	1	0	1	1	0	1	0	1	1	1
0	1	1	0	1	0	1	0	0	0	0	1	1	0	1
1	0	1	0	1	1	1	0	1	1	0	0	0	0	1
1	1	0	1	1	1	1	1	0	0	1	1	0	0	1
1	1	1	0	0	1	1	0	1	0	0	1	0	0	0
1	1	0	1	1	1	1	0	1	1	1	0	0	0	0
1	1	0	1	0	1	0	1	1	1	1	1	1	1	0
1	0	0	0	1	0	1	1	0	0	1	1	1	1	1
0	1	1	0	0	1	1	0	1	1	1	1	0	0	0
1	1	1	0	0	1	1	1	1	1	0	0	1	0	1
1	1	1	1	0	1	0	1	1	0	1	1	1	1	1
1	1	0	1	0	0	1	0	1	1	0	1	1	0	1
$17
1	1	0	1	1	1	0	0	0	1	1	0	0	1	1
0	0	0	1	0	1	1	0	0	0	0	1	1	1	0
0	1	1	1	1	1	1	1	1	1	1	0	1	1	1
1	1	0	1	1	1	1	0	0	1	0	1	1	0	0
1	1	1	0	1	1	0	1	1	0	0	1	0	0	1
1	0	0	1	0	0	1	1	1	1	0	1	0	0	0
0	1	0	1	1	1	0	1	0	1	1	0	1	1	1
1	1	1	0	1	0	1	1	1	1	1	1	1	1	0
1	1	0	0	1	0	1	1	1	0	1	0	1	1	1
1	0	1	0	0	1	1	1	0	0	1	1	1	0	1
1	1	0	1	0	1	1	0	0	1	1	1	1	1	1
1	1	1	0	0	0	0	1	1	0	1	0	1	1	1
0	1	0	0	1	0	0	0	0	1	1	1	0	0	1
1	1	1	1	0	0	0	1	1	1	1	1	1	0	0
1	1	0	1	1	1	1	1	1	1	1	0	1	0	1
$18
1	0	0	1	1	0	1	1	1	1	0	0	0	1	1
0	1	0	1	1	0	0	1	1	0	1	0	1	1	1
1	0	1	1	0	0	0	1	0	1	1	0	1	1	0
1	1	1	1	0	1	0	1	0	1	1	0	1	1	1
1	1	1	1	1	1	0	0	1	1	1	1	1	0	1
1	0	0	1	1	1	0	1	0	0	1	1	1	0	1
1	0	0	0	1	1	0	1	1	0	1	0	0	1	1
1	0	1	1	1	0	1	0	0	1	1	1	1	0	1
0	0	0	1	0	1	0	1	1	1	1	1	1	1	1
1	1	1	1	0	0	1	1	1	0	0	1	1	1	0
1	1	0	1	0	0	0	1	1	1	1	1	1	1	1
0	0	1	1	1	1	1	1	0	1	1	0	0	0	1
1	1	1	0	1	1	1	0	1	0	1	1	1	1	0
0	0	0	1	1	0	1	0	1	0	0	0	1	1	0
1	0	0	1	0	1	0	1	1	0	1	1	1	1	0
$19
0	1	0	0	0	0	1	0	1	0	1	0	0	1	0
1	1	1	1	1	1	0	1	1	0	1	1	1	1	1
0	0	1	0	1	1	1	1	0	1	0	1	1	0	1
0	1	0	1	0	1	1	0	0	0	0	1	1	0	0
1	1	1	1	1	1	1	1	1	0	0	0	0	1	1
0	1	1	1	1	1	1	0	1	1	1	1	1	0	0
1	0	1	0	1	1	1	0	1	0	0	0	0	1	0
0	1	1	1	1	1	0	0	0	1	1	0	1	1	0
0	0	1	0	1	1	0	1	1	1	0	0	1	0	1
1	1	1	0	1	0	1	1	1	1	1	1	1	0	1
1	0	1	0	1	1	0	1	1	1	0	1	1	1	1
0	1	1	1	1	0	0	1	1	1	1	0	0	1	0
1	1	0	1	1	1	1	1	1	0	0	1	1	1	0
1	0	0	1	1	1	1	1	0	1	1	1	0	1	1
1	0	1	0	1	0	0	0	1	1	1	1	0	1	0
$20
0	0	0	0	1	0	0	1	0	1	1	1	0	1	1
1	0	0	0	0	0	1	1	0	1	1	1	1	1	1
1	0	1	0	1	1	1	1	1	1	1	0	0	1	0
0	0	1	0	1	1	1	1	0	1	1	0	1	1	0
1	1	0	1	1	1	0	0	1	1	1	0	0	0	0
0	0	0	0	1	0	1	0	0	1	1	1	0	0	1
1	1	1	1	0	0	1	1	1	1	0	1	1	1	1
1	0	0	1	0	0	0	0	1	1	0	1	1	1	0
0	0	1	1	1	1	1	0	1	0	1	0	0	0	1
1	1	1	1	1	1	1	0	1	1	1	0	1	1	0
1	0	1	1	1	0	1	1	0	0	0	1	1	1	0
0	1	0	1	1	1	1	1	1	1	1	1	0	1	0
1	0	1	1	1	1	1	1	1	1	1	1	0	0	0
1	1	1	1	1	0	0	0	1	0	1	1	1	1	1
1	1	0	1	0	1	1	0	1	1	1	0	1	1	0
$21
1	1	1	1	1	1	1	1	1	0	1	0	1	1	0
0	1	1	1	0	0	0	1	1	1	0	1	1	1	1
1	1	1	1	1	1	0	1	0	1	1	0	0	1	0
1	0	1	1	0	0	1	0	1	1	1	1	1	1	1
0	1	1	1	0	1	1	1	1	1	1	0	1	1	1
1	0	0	1	0	0	1	1	0	0	1	1	1	0	0
0	0	1	1	1	1	1	0	0	0	1	0	0	0	0
1	1	1	0	1	1	0	0	0	1	1	1	1	1	0
1	1	1	0	0	0	0	0	0	1	1	0	0	0	1
0	1	1	1	1	0	1	0	0	1	1	1	1	1	1
1	0	1	1	1	0	0	0	0	1	0	1	1	1	0
1	0	1	0	0	1	1	1	1	0	0	1	1	0	1
0	1	1	1	0	0	0	1	1	1	1	0	0	0	1
1	1	0	1	1	0	1	1	0	1	1	1	0	1	1
1	0	1	1	0	0	1	1	1	0	0	0	0	1	1
$22
0	1	1	0	0	1	0	0	1	1	0	0	1	0	0
0	1	0	0	1	0	1	1	0	1	1	0	1	1	1
0	1	1	0	1	0	1	1	0	0	1	0	1	1	0
0	0	1	1	0	1	1	1	0	0	1	1	1	0	0
1	0	1	1	0	1	1	0	1	1	0	1	1	0	1
1	0	1	0	0	0	1	1	1	1	1	1	1	0	0
1	1	0	1	1	0	1	1	1	1	0	1	1	1	0
1	0	0	1	1	1	1	1	0	1	1	1	1	1	0
1	0	1	1	0	1	1	1	1	0	1	1	1	1	0
0	0	0	1	1	0	1	1	0	0	1	0	1	1	1
0	1	1	0	1	1	1	1	1	0	1	0	0	0	1
0	1	1	0	0	1	0	1	1	1	1	0	1	0	1
0	1	1	1	0	0	1	0	1	1	1	1	0	0	1
1	1	1	0	1	1	1	1	1	1	1	0	0	0	1
0	0	1	0	1	1	1	1	0	1	0	1	1	1	0
$23
0	0	0	0	1	1	1	1	0	1	1	0	0	0	0
1	0	1	1	0	1	1	0	1	1	1	0	0	0	1
1	1	1	0	1	1	1	0	0	1	0	1	1	0	1
1	0	1	1	0	1	1	0	0	0	0	1	0	1	1
1	1	1	1	0	0	1	1	1	1	0	1	0	0	0
1	1	1	1	1	1	0	1	1	1	1	0	1	1	0
0	1	1	1	0	1	0	1	0	0	1	1	1	1	1
0	1	1	0	1	1	1	1	1	1	1	0	1	0	0
0	0	1	1	0	1	1	1	1	1	1	0	1	1	1
1	0	0	0	0	1	0	1	1	1	1	1	0	1	0
0	0	1	0	1	1	1	1	1	0	0	0	0	1	0
1	1	0	0	1	1	1	1	1	0	1	1	0	0	0
0	1	0	0	0	0	1	1	0	0	1	0	1	0	1
1	1	1	0	1	1	0	1	0	1	1	0	1	1	0
1	0	0	1	1	1	1	1	1	1	1	0	1	1	1
$24
1	0	1	1	0	1	0	1	0	1	0	1	0	0	1
1	1	1	0	0	1	1	1	0	0	1	1	0	1	1
0	1	1	1	1	0	0	0	1	0	1	1	0	1	0
0	0	0	1	1	0	1	0	1	1	1	1	0	1	0
1	1	1	1	1	1	0	0	0	0	0	0	1	1	0
0	1	1	1	1	0	1	1	0	1	1	1	1	0	0
0	0	1	1	0	0	1	1	0	1	1	0	1	0	0
1	1	0	0	1	1	1	0	0	1	1	0	1	1	1
0	1	1	0	1	1	1	1	1	0	1	1	1	0	1
1	1	1	1	1	0	1	1	0	1	0	1	0	1	1
1	0	1	1	1	1	0	1	0	0	0	1	1	1	0
1	1	1	1	1	1	1	0	0	0	1	1	1	0	1
1	1	1	1	0	1	0	1	1	0	1	1	0	0	0
1	1	1	1	0	1	0	0	1	1	0	1	1	0	1
1	1	0	0	0	0	0	0	0	1	1	0	1	0	1
$25
1	1	1	0	1	1	1	1	1	1	1	1	0	1	0
1	1	1	0	0	1	0	1	1	0	1	1	0	1	1
0	0	1	1	1	0	1	0	1	1	0	0	1	0	1
1	0	1	0	1	1	1	0	0	1	0	0	1	1	0
0	0	1	0	1	1	0	0	1	1	1	1	1	0	1
1	1	0	1	0	1	0	1	1	0	0	1	0	1	0
0	0	1	0	0	1	0	0	1	1	1	1	1	0	1
0	1	0	0	0	0	1	1	0	1	1	1	0	0	1
0	0	1	1	1	0	0	0	0	1	1	1	1	1	1
0	1	0	1	1	1	1	0	0	1	1	1	1	1	1
1	0	1	1	1	1	0	0	0	1	1	1	0	1	1
0	1	1	0	1	1	0	1	0	0	1	0	1	1	0
0	0	1	1	0	1	1	0	1	1	1	0	1	0	0
0	0	1	0	1	1	1	0	1	1	1	1	0	1	1
0	0	1	1	1	0	1	1	0	0	1	0	1	1	1
$26
1	1	0	1	1	0	1	0	0	1	1	1	0	1	1
1	1	1	0	0	1	0	0	1	1	1	0	0	1	1
1	1	0	0	1	0	0	0	1	0	1	1	1	1	1
0	1	0	1	1	1	1	1	1	1	0	1	1	0	0
1	0	0	1	0	1	0	1	1	0	1	0	1	0	0
1	1	1	1	0	1	1	1	1	1	1	0	0	1	1
0	1	0	1	1	1	1	1	1	0	1	1	0	0	1
1	0	0	0	0	0	1	0	0	1	1	0	1	1	1
1	0	0	1	1	0	0	0	1	0	1	1	0	0	0
0	1	1	0	0	0	0	0	1	1	0	0	1	1	1
1	1	1	1	0	0	0	0	0	1	0	1	1	1	0
1	1	0	0	0	0	1	1	0	1	0	1	0	1	1
1	0	1	1	1	1	1	0	0	0	1	1	1	1	1
1	1	0	0	1	1	1	1	0	1	1	1	1	1	1
0	1	1	1	1	0	0	1	1	0	0	1	1	0	0
$27
1	1	0	1	0	0	0	1	0	0	0	1	1	1	1
1	1	0	1	1	1	0	1	1	0	0	1	0	0	1
1	1	1	1	0	1	1	1	0	1	0	1	1	0	0
0	1	0	0	1	0	1	0	1	1	1	0	1	0	1
1	1	1	1	1	1	1	0	0	1	0	1	0	1	1
1	0	1	0	0	1	1	0	0	0	1	1	0	0	0
0	1	0	1	1	1	0	1	1	1	1	1	1	0	0
0	0	0	1	0	0	0	0	0	1	1	1	0	1	0
1	0	1	1	0	0	1	1	1	0	1	0	1	0	0
0	1	1	1	0	0	0	1	0	1	0	1	1	1	1
0	1	0	1	0	1	0	0	1	1	1	0	1	0	1
1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
1	0	0	1	0	0	0	0	1	0	0	1	0	1	1
0	0	1	0	1	1	1	0	1	1	1	1	1	1	1
1	0	1	1	1	1	0	1	0	1	1	0	1	0	1
$28
0	1	1	0	1	1	0	0	1	1	0	0	1	0	0
1	1	0	1	1	0	1	0	1	0	0	0	1	0	0
1	0	1	0	1	1	0	1	1	1	1	1	1	0	1
0	0	0	0	0	0	1	1	0	1	0	0	1	1	0
0	0	1	0	1	0	1	1	1	0	0	0	1	1	1
1	1	1	0	1	1	0	0	1	0	1	1	0	0	1
1	0	0	1	1	0	1	1	1	1	0	0	0	0	1
1	1	1	1	1	1	1	0	1	0	1	1	1	0	0
0	1	1	1	1	1	0	1	1	0	0	0	1	1	1
1	1	1	0	1	1	0	1	1	0	0	1	1	0	0
0	1	0	1	1	0	0	1	1	0	1	0	0	1	0
1	1	1	0	1	1	0	1	1	0	0	1	0	1	0
1	1	0	0	1	1	1	1	1	1	1	1	1	1	0
1	0	0	1	1	0	1	0	1	1	0	1	0	1	0
1	1	1	1	0	1	1	1	1	1	1	0	1	0	0
$29
1	0	0	1	1	0	0	1	1	0	0	1	1	0	0
1	0	0	0	1	1	0	1	0	1	0	1	1	0	1
1	0	1	1	1	0	1	1	1	0	1	0	1	1	1
0	1	0	0	0	1	0	1	1	1	0	0	1	1	1
0	1	1	1	1	1	0	0	1	1	1	1	1	1	1
1	1	0	1	0	1	1	1	1	0	1	0	1	0	1
0	1	1	1	1	0	1	1	0	1	1	1	1	0	1
1	1	1	0	1	0	0	1	0	1	0	1	1	1	1
1	1	1	0	1	0	1	1	0	1	1	1	1	1	0
1	1	0	0	0	0	0	0	0	0	0	0	1	1	1
1	1	0	0	1	1	0	0	0	0	0	1	0	1	0
1	1	0	1	0	1	1	0	1	0	1	1	0	1	1
0	0	0	0	0	1	0	1	1	0	0	1	1	1	0
0	0	1	0	0	1	0	1	1	0	0	1	0	1	1
1	0	1	1	0	0	0	0	1	1	1	1	1	1	1
$30
0	1	1	0	0	1	0	1	1	0	0	0	0	1	1
1	1	0	0	1	1	1	0	1	0	1	1	0	1	0
1	1	0	0	1	1	1	0	1	0	1	0	1	0	1
0	1	0	0	1	1	1	1	0	1	1	1	0	0	1
1	1	0	0	0	1	1	1	1	0	0	1	1	1	1
1	0	1	1	0	1	0	1	1	1	1	0	0	0	0
1	1	1	1	1	0	0	1	1	1	1	1	1	0	0
1	0	0	1	1	1	0	1	1	0	0	1	0	0	1
0	0	1	0	0	0	0	0	1	1	0	1	1	1	1
0	0	1	0	1	0	0	1	1	1	0	0	1	0	0
0	1	0	1	1	1	1	1	0	1	0	1	1	1	1
1	1	0	1	0	1	0	1	0	1	1	1	1	1	0
1	1	1	1	0	0	0	0	0	0	0	1	0	0	0
1	1	1	0	0	0	1	0	1	1	1	1	1	1	1
0	1	0	0	1	1	0	0	1	1	1	1	1	1	1
$31
0	1	1	1	1	0	0	0	0	0	1	1	1	1	1
1	1	1	0	1	0	1	1	1	1	0	1	0	1	1
1	1	0	0	1	0	1	1	1	0	0	0	1	0	1
1	1	0	0	1	1	1	1	1	0	0	1	1	1	1
0	0	1	0	1	1	1	0	0	0	1	1	0	0	0
1	1	1	1	0	0	1	1	1	1	1	1	1	1	0
0	0	0	0	1	1	1	1	0	0	1	0	0	1	0
0	0	0	0	0	0	0	1	1	1	0	0	1	1	0
1	1	1	0	0	0	0	0	0	0	1	1	0	1	0
1	0	0	0	1	1	0	0	0	1	1	0	1	1	0
1	0	0	1	1	1	1	1	1	0	0	0	0	1	0
1	1	1	1	0	1	1	1	1	0	1	1	0	1	1
1	1	0	1	1	1	0	1	1	1	1	1	1	0	1
