$1
0	1	1	1	0	1	1	0	1	1	1	0	0	1	0	0	1
1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	0	1
1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
1	0	1	1	1	0	1	0	0	1	0	1	0	0	1	1	1
0	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	1
1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1
1	1	1	0	1	1	0	0	1	1	1	0	1	0	1	1	1
1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1
0	1	1	1	1	1	1	0	0	1	0	1	1	1	0	1	1
1	0	0	1	1	0	0	1	0	1	1	1	1	0	1	0	1
1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1
0	1	1	0	1	1	0	1	0	0	1	1	1	1	0	1	1
0	1	1	1	1	1	0	0	1	1	1	0	1	0	1	0	1
0	1	1	1	0	0	1	0	1	0	0	0	1	0	1	0	1
1	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	1
1	1	1	1	0	1	0	1	1	1	1	1	0	0	1	0	1
1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0
$4
1	1	0	1	1	0	1	1	1	0	1	1	1	0	0	1	0
1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1
1	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	1
1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	0
1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	0	1
1	1	1	1	1	0	1	0	0	1	1	0	1	1	0	0	0
1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	0
1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	1	1
1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1
0	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1
0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0
0	0	1	1	1	0	0	0	1	1	0	1	0	0	0	1	1
0	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1
0	1	1	1	1	0	1	1	1	1	0	1	0	1	0	1	1
0	1	0	1	0	1	1	1	1	0	0	1	0	1	0	1	1
0	0	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1
$5
0	1	1	1	0	1	0	1	1	0	0	1	1	1	1	1	1
0	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1
0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0
1	1	1	1	1	1	0	0	1	0	1	1	1	0	1	1	0
0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1
1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0
1	1	0	0	1	0	0	1	0	0	1	1	0	1	1	1	1
0	0	0	1	1	1	0	1	0	1	1	1	0	1	1	1	0
1	1	1	0	1	0	0	0	1	1	1	1	1	0	1	1	1
1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1
0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1
1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	0	0
0	1	0	0	1	1	1	1	0	0	1	0	0	0	1	0	1
1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	1	0
$6
0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1
0	0	0	1	1	1	1	1	0	1	1	0	0	1	1	1	1
1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	0
1	1	0	1	0	0	1	1	1	0	1	0	0	1	1	1	1
1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
0	1	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1
1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1
1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1
0	1	1	1	1	1	0	1	1	1	0	1	0	1	0	0	1
1	1	1	1	1	1	0	1	1	0	1	0	0	1	0	0	0
0	1	0	0	1	0	1	0	0	1	1	1	0	1	0	1	0
1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1
1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	0
0	1	1	1	1	0	1	0	1	1	0	1	1	1	1	0	1
1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0
1	1	0	1	1	0	0	0	0	1	1	1	1	0	1	1	0
1	1	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0
$7
0	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0
1	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0
1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1
1	1	0	1	1	1	0	0	1	1	1	0	1	1	0	0	1
1	1	0	0	1	0	0	1	1	1	0	1	1	0	1	1	1
1	1	1	1	1	1	0	1	1	0	0	1	0	0	1	1	1
0	0	0	0	1	1	1	1	1	1	1	0	0	1	0	1	1
1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	0	1
0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1
1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0
1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1
1	1	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0
1	1	1	1	0	1	1	1	1	1	0	0	0	1	0	0	1
1	1	1	1	0	1	0	1	1	0	1	0	0	1	1	1	1
1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
0	1	1	0	0	1	0	1	1	0	0	1	0	0	0	1	1
$8
1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1
1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1
1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1
1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1
0	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	0
1	1	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1
1	0	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1
0	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1
1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0
1	1	0	1	1	0	1	0	1	1	0	1	1	1	0	0	1
1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	1	1
0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	1
1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1
1	0	0	1	1	1	1	0	1	1	0	1	1	1	0	0	1
0	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1
1	1	1	0	1	1	0	0	1	1	1	0	0	1	1	0	1
1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	0	1
$9
0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	1	0	1	0	1	1	0	1	1	1	1	0	0	1	0	1
0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1
1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1
1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1
1	0	1	0	1	1	1	0	1	1	0	1	1	0	0	0	1
0	1	0	1	1	1	0	0	0	1	0	1	1	1	0	1	1
1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1
1	0	0	0	1	1	1	1	1	1	0	1	0	0	1	0	0
1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	0	1
1	1	0	1	1	0	1	0	1	0	1	1	1	1	0	1	1
0	0	1	1	0	1	1	0	0	1	0	0	1	0	0	1	1
1	1	1	0	1	0	1	0	1	1	1	0	0	0	1	0	0
1	1	1	0	0	1	0	1	1	1	1	1	0	1	1	0	0
1	1	1	0	1	1	1	0	0	1	0	1	1	1	1	0	0
0	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	1
0	0	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1
$10
1	1	1	1	1	1	0	0	1	0	0	1	1	0	0	1	0
1	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	0
1	1	1	0	1	1	0	1	1	1	0	1	0	0	1	0	1
1	1	0	0	0	1	1	0	1	1	1	1	0	1	1	1	0
1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	0
0	1	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0
0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1
0	0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0
1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1
0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	0	1
1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1
1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0
1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1
0	1	1	0	0	1	1	1	0	0	0	0	1	1	1	1	1
1	1	1	1	0	1	1	1	1	0	1	0	1	0	1	0	1
1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0
1	1	1	1	1	1	0	0	1	1	0	1	0	0	1	1	1
$11
1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1
0	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	0
0	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1
0	1	1	1	0	1	1	1	1	0	0	0	1	0	1	1	1
1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	0	0
1	1	0	0	1	1	1	1	0	1	1	0	0	0	0	1	0
1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	1	0
0	1	1	0	0	1	1	1	0	1	1	0	1	0	1	0	1
1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
1	0	0	0	1	1	1	0	0	0	1	1	1	1	0	0	1
1	1	1	0	1	1	1	0	0	0	1	1	0	0	1	0	0
0	1	1	1	1	1	0	1	0	0	0	0	0	1	0	1	1
0	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	1
0	1	1	1	1	0	1	0	1	1	1	0	1	1	0	1	1
1	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	1
0	1	1	1	1	1	0	1	0	0	0	1	1	1	0	1	0
1	0	0	1	0	1	1	0	1	1	1	0	0	1	1	1	0
$12
1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1
1	1	1	0	0	1	1	1	0	1	1	0	1	0	0	0	0
1	1	1	1	0	1	1	0	1	1	0	0	1	0	1	1	0
1	1	1	0	0	0	0	1	1	1	0	1	1	1	0	1	1
1	1	0	0	1	1	1	0	1	0	0	1	0	0	1	1	1
1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0
1	0	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0
0	0	1	0	1	1	1	1	0	1	0	0	0	1	1	1	0
1	0	1	1	1	1	0	1	1	0	1	1	0	0	1	1	1
1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1
1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	1	1
1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	1
0	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	1
0	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0
0	0	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1
0	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	1
$13
0	1	1	1	1	1	1	1	0	1	1	0	0	1	0	1	0
1	1	0	1	0	1	0	1	0	1	1	1	1	0	0	1	0
1	1	1	1	0	1	1	1	0	1	0	1	1	1	0	1	0
0	1	1	1	0	1	0	1	0	0	0	0	1	0	0	1	0
0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1
0	1	1	1	1	0	1	1	0	0	0	1	1	0	1	1	1
1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	0	0
0	1	1	1	1	0	0	1	0	1	0	1	0	1	0	1	1
1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1
0	0	1	1	0	0	1	0	1	1	1	0	1	0	0	1	1
1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
1	0	0	0	1	0	0	1	1	1	0	0	0	1	0	1	1
1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1
0	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	0
0	0	0	1	1	0	1	1	1	1	1	0	0	1	0	1	0
1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	0
1	1	1	1	1	0	1	1	1	0	1	0	1	0	0	0	1
$14
1	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	1
0	1	1	0	0	1	1	0	1	0	0	1	0	1	1	1	0
1	0	0	1	1	1	1	0	1	1	0	0	1	1	1	1	1
1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1
0	1	0	1	1	1	1	0	1	0	1	0	1	1	1	1	1
0	1	1	0	1	1	1	0	0	1	1	0	1	0	0	1	0
1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1
1	0	1	0	1	0	1	0	1	1	0	1	0	0	1	1	1
1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0
1	0	0	1	1	1	1	1	0	1	0	1	0	1	1	1	0
1	1	1	1	1	0	1	0	0	1	1	1	0	0	1	1	1
1	1	1	1	1	0	1	1	0	0	1	1	0	0	1	1	0
0	0	1	1	1	0	1	0	0	1	0	1	0	1	1	0	1
1	0	1	0	1	1	1	0	0	1	1	1	1	0	0	1	0
1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1
0	1	1	1	0	1	1	1	1	0	0	1	1	0	1	1	0
1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	0	1
$15
1	0	0	0	1	1	0	0	0	1	0	0	1	1	1	0	0
1	0	0	1	0	1	1	1	1	0	1	0	0	0	0	1	0
1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	0	1
0	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1
1	1	0	0	1	0	0	1	1	0	1	1	0	1	1	1	0
1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1
0	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1
1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	1
1	0	1	0	1	0	0	1	1	0	1	1	1	1	1	1	0
1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	1	1
1	1	0	1	0	1	1	1	1	1	0	1	1	0	0	0	0
0	0	1	1	1	1	0	1	0	1	1	1	0	1	1	0	1
1	0	1	0	0	1	1	1	1	1	1	0	0	1	1	1	0
0	0	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1
1	1	0	1	1	0	1	1	0	1	1	1	1	0	1	0	0
1	1	1	0	0	0	0	1	1	1	1	1	0	1	1	0	0
1	1	1	0	1	0	1	0	0	0	1	1	1	1	0	1	0
$16
1	1	1	0	0	1	0	1	0	0	1	0	1	1	1	1	1
0	1	1	0	1	0	1	0	0	0	1	1	0	1	0	0	0
1	1	1	1	1	0	0	1	1	0	1	1	0	1	0	0	1
1	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	0
1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1
1	0	1	1	1	0	0	0	1	1	0	1	0	1	0	1	1
1	1	1	1	0	0	0	1	0	1	1	1	0	1	1	0	0
0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1
0	1	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1
0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1
0	1	1	0	0	1	0	0	1	1	1	1	0	1	1	1	1
0	1	0	1	0	0	1	1	1	0	1	0	1	1	0	0	1
1	1	0	1	0	1	0	1	1	1	1	1	0	1	1	0	0
1	1	0	0	1	1	0	0	1	1	0	1	0	0	0	1	0
1	0	1	0	1	1	1	1	1	0	1	1	1	0	0	1	0
1	1	0	1	0	0	1	1	1	1	1	1	0	0	1	1	0
1	1	1	1	0	1	0	0	1	1	1	0	0	1	1	1	0
$17
1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1
1	1	1	0	1	1	1	0	1	1	1	1	0	1	0	1	0
1	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	1
1	0	0	1	1	1	1	1	0	1	0	0	1	0	1	0	1
1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0
1	1	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1
1	0	0	1	1	0	0	1	1	1	1	0	1	1	0	1	1
1	1	1	0	0	1	0	1	0	0	1	0	1	1	0	1	1
0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	0	1
1	1	0	0	1	1	1	0	1	1	1	1	1	0	1	0	1
1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1
1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1
1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	0
0	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0
0	1	1	0	1	1	1	0	1	0	1	0	1	1	0	1	1
0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
$18
0	0	1	1	0	1	0	1	1	1	1	1	1	1	0	0	0
1	1	0	1	1	1	1	0	1	0	1	0	1	1	1	1	0
0	1	1	0	1	0	1	0	1	1	0	1	0	0	1	0	1
0	0	1	1	0	0	1	0	1	1	1	0	1	0	1	1	1
0	0	1	1	1	0	0	1	1	1	0	1	0	0	1	0	1
1	1	1	0	1	0	1	1	1	1	1	0	0	1	0	1	1
0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	0	1
0	1	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1
0	0	1	1	0	0	1	1	0	0	1	0	1	1	0	1	0
1	1	1	1	1	1	1	0	0	1	0	0	1	1	0	0	1
0	1	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1
1	1	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1
1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	1	0
0	1	1	1	0	1	0	1	0	0	1	1	1	1	0	1	1
1	1	1	0	1	0	0	0	1	0	1	1	1	1	1	0	1
1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0	1
0	1	1	1	1	1	1	1	0	0	1	0	1	1	0	0	1
$19
1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	0	1
1	0	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1
1	1	1	1	1	0	1	1	0	0	1	1	0	1	0	1	0
1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	1	0
1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1
0	1	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0
0	1	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1
1	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	1
0	0	1	0	0	1	0	0	1	0	1	1	0	1	1	1	1
0	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0
1	1	0	1	1	0	0	0	1	1	1	0	1	1	0	1	1
0	1	1	1	0	1	0	1	0	1	1	1	1	0	1	0	0
1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1
0	1	1	0	0	1	0	0	1	1	1	0	1	0	0	0	1
0	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1
1	1	0	0	1	1	1	1	1	1	0	1	1	0	1	1	1
$20
0	0	1	1	0	1	1	1	1	1	1	0	0	1	1	1	0
0	1	0	1	0	1	0	0	0	1	1	1	1	0	1	0	1
0	0	1	1	1	0	1	1	0	1	0	1	1	1	0	0	1
1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	0
1	1	0	0	0	0	1	1	1	1	1	0	1	1	1	0	1
0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0
0	1	0	0	0	1	1	1	1	0	0	1	0	0	1	1	1
1	1	0	1	1	1	1	1	0	1	1	0	0	1	1	1	0
0	1	1	1	1	0	0	1	0	1	1	1	1	1	0	1	0
0	1	1	0	1	0	0	1	0	0	1	1	1	1	0	1	0
0	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1
1	1	0	1	1	1	1	0	0	1	0	1	0	0	0	1	1
0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1
0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	0	1
1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0
1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	0
1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	0
$21
1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1
1	1	1	0	0	1	0	1	0	1	0	0	1	1	1	0	1
1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1
1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1
1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	0	1
1	0	1	1	1	0	0	0	1	0	1	1	1	0	1	0	1
1	1	0	1	1	0	0	1	1	0	0	0	0	1	0	0	1
1	1	1	1	1	0	0	1	0	1	1	1	0	1	1	0	0
1	0	1	0	0	1	1	1	0	1	0	1	1	1	1	1	1
1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	1
0	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1
0	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1
0	1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	0
0	1	1	1	0	1	1	1	0	0	1	0	1	1	1	1	1
1	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	0
0	0	1	1	1	1	1	1	0	1	0	1	0	1	1	0	0
$22
1	0	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1
0	1	0	1	1	1	0	0	0	1	0	1	1	1	1	1	0
0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1
0	0	0	1	1	0	1	1	1	0	0	1	1	1	0	1	1
1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0
1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	1
1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0
1	1	0	1	1	1	1	0	1	1	1	0	1	1	0	1	0
0	0	0	0	1	1	1	0	1	0	0	1	1	1	0	0	0
1	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1
1	0	1	1	1	0	0	0	1	0	1	0	1	1	1	1	1
1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1
0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0
1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1
0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1
1	1	1	0	1	0	0	1	1	0	1	0	1	1	0	1	0
1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0
$23
1	1	0	1	0	0	0	1	1	1	1	0	0	1	1	0	1
0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	1	1
0	1	1	0	0	0	0	1	1	1	0	1	1	1	0	1	0
0	0	1	0	0	0	1	1	0	1	1	1	0	1	1	1	1
0	1	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1
0	0	1	0	1	0	1	0	1	1	1	0	0	1	1	0	0
1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0
1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0
1	1	1	1	0	1	1	1	1	0	0	0	1	1	0	1	1
1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0
1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0
1	1	1	0	1	0	1	0	1	1	0	1	1	0	1	1	0
1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	0
0	1	1	0	1	1	1	0	0	0	1	0	1	1	1	1	1
1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	0	0
0	0	1	1	0	1	1	1	0	0	1	0	1	1	0	1	0
0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	0
$24
0	0	0	1	1	0	0	1	0	0	0	1	1	0	1	1	0
0	1	1	1	0	1	0	1	0	0	1	1	1	1	0	1	1
1	1	0	0	1	0	0	0	1	1	0	0	1	1	1	1	0
1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	1
1	1	1	0	0	1	0	1	1	0	0	0	1	0	1	1	0
0	0	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1
1	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1
0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	1	0
1	0	1	1	0	1	1	1	0	1	0	0	0	1	1	1	0
1	1	1	0	1	1	0	1	1	0	0	0	1	0	1	0	1
0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	1	1
1	0	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1
1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	1
1	1	1	0	1	0	1	0	1	0	0	1	1	1	0	1	1
1	1	0	1	0	1	0	0	1	0	1	0	1	1	1	0	1
1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1
0	1	1	0	0	0	1	0	1	1	1	1	0	0	1	0	0
$25
0	1	1	1	0	1	1	1	0	0	1	0	0	1	1	0	1
